	DBA_A	DBA_B	DBA_C	Control_A	Control_B	Control_C	Control_D	Control_E	Control_F
ITGB7	1.29704262322315	1.19710044546131	1.14001254829411	1.12992651086281	1.22538460571259	1.20588232133571	1.23211617932241	1.28541065533089	1.22003668720575
ITGB8	1.05764117278776	1.03162400499314	1.04702311537215	1.08664850387237	1.12074949207338	1.01270455645604	1.01117008888354	1.07270960324953	1.08252764553134
ITGBL1	1.03340725136152	0.974565724481841	0.956486580100543	1.02903555287247	0.934713319071926	0.925194735672037	0.983309061758375	0.957622170019852	0.975787419137941
ITIH1	0.938517250357179	0.924199864650239	0.927067935769042	0.959490905235014	0.934961298077136	0.966375875908015	0.906899340429625	0.933777092048977	0.982910807098048
ITIH2	1.00374880952565	0.984977716268917	0.968244153473412	0.985508633055033	0.994157387177103	1.07320252942879	0.979574015416727	0.96603578469667	1.04552879236008
ITIH3	0.928286007801862	0.922136872209661	0.927767513080005	0.922882171881148	0.962059961060807	0.924147710073537	0.960285014254499	0.910739869654061	1.00241967816327
ITIH5	0.94360875249899	0.943465473422191	0.938260909098976	0.969438795533229	0.935828486543683	0.895738854331545	0.904396156187431	0.896513079744401	0.978388785246636
ITK	0.987734065377898	1.05496914325134	0.992908548461958	0.979428045174585	0.970067050701303	1.01782793776591	0.979198620800401	1.03090775078849	1.03893390573532
ITM2A	4.55103069465064	5.60140414459199	4.80752576319825	5.15004040105727	6.22369574835036	5.40767207326457	4.75811561227638	6.27781801951014	5.291331392382
ITM2B	3.90619570025052	4.36792987094372	4.4440067594676	4.59601832779905	4.71699026110514	4.26278625947339	4.45028931721841	4.83764240029036	4.47798000956333
ITM2C	1.44610731362508	1.66854732547813	1.84541317424712	1.2765052331542	1.70591649195045	2.01631897525925	1.38547768500117	1.84350067044426	1.3613663379262
ITPA	2.43954605028167	2.20328025594509	2.1831726388237	2.43690348863321	2.55834191654982	2.48416932307898	2.37044154494997	2.22414229004048	2.12851153228159
ITPK1	1.84844850003083	1.9636845077975	1.88416979145979	1.72775501224079	1.78500950385128	1.70054247101689	1.79782285608107	1.70798672797583	1.70214928998252
ITPKA	0.885935897888013	0.893521754510262	0.887512141344884	0.92113982885274	0.911921535584459	0.906178518650868	0.878635286733635	0.831749931074048	0.832034672390276
ITPKB	1.47996026419402	1.45617275548324	1.41608160300421	1.35462477691825	1.21869349445802	1.29101861548239	1.37181903981849	1.25249878545598	1.24363765204876
ITPKC	1.10132573730097	1.10152047769832	1.08026034489141	1.07614033380814	1.10689121736043	1.12296878212823	1.04071865624558	1.04548735211464	1.06276286997009
ITPR1	2.16961925402413	1.81642788822213	2.17080890705538	1.77900922567212	1.7973496353059	1.67372617445807	1.89950617238199	1.83819744596635	2.11593360403624
ITPR2	1.88515075058872	1.56043104650546	1.84620921299017	1.79674797903851	2.0023701444382	1.74768869712146	1.7334117924249	1.84590999342926	1.95614004025715
ITPR3	1.39550274713661	1.3471680919911	1.27005806248652	1.43480278648413	1.28172667866327	1.33931330059557	1.43494061831805	1.21286475246774	1.32508209326255
ITSN1	1.69759378886124	2.05976716072893	1.67407270274608	3.4092417080546	1.45823708601022	1.62223879848555	2.10090572962266	1.45217581823665	1.82968055560571
ITSN2	2.93698690300292	2.18027149157523	2.63094779764662	2.25792531253739	2.40170533684086	2.16486743967248	2.4995079304958	2.40557015732144	2.74453950901728
IVD	1.48771015264652	1.16474437605944	1.30018904575731	1.33180252452515	1.30046309530229	1.25198080102817	1.32326886853438	1.23930759905733	1.18941501959825
IVL	1.00164433645718	1.01626263793641	1.01721536167529	1.05365879837819	1.04414074995012	1.05736276301733	0.977076609481626	1.02264862959965	1.01079940021475
IVNS1ABP	2.84970570240279	2.88749256596451	2.7908823353327	2.72725567532966	3.54780573352709	2.31925712638314	2.181645431384	2.11010092089782	2.78174375981892
IZUMO4	0.946546758868024	0.935852670598818	0.960348554852883	0.931938145578654	0.920042569523967	0.8804360966281	0.954664383210381	0.949762197365146	0.957755439856455
JADE1	2.58823216922523	2.33836678201013	2.27629839182085	2.58545947356315	2.27737304624265	2.12042650439778	2.70959992956882	2.19624656528293	2.0743562315889
JADE2	1.9708067633678	1.88145507602071	1.96045578039285	1.71901516370211	1.79076347475857	2.03005272169107	2.02877432420504	1.80857570917304	2.10466265171076
JADE3	2.24856599722166	1.59650929355817	1.90441339599063	1.79216732319613	1.9257326179702	1.87092698901532	2.04168749964271	1.94610443472203	2.19513030697179
JAG1	1.20792489066576	0.987346412504385	1.14091562889767	1.02850858141266	1.17673085774934	1.17510533898247	1.09907052794948	1.23356773180509	1.03790360497921
JAG2	1.09028126359384	1.07522715895477	1.08309898676514	1.10625349089849	1.09056003257999	1.07539190151553	1.06684744084158	1.06396711438089	1.14862496913332
JAK1	4.1606319764488	3.91302897871738	4.59811355230858	3.65405040910934	4.39055277109743	4.31784589925943	3.77720597547701	3.58448946267299	4.53192772510549
JAK2	1.24761977933748	1.11379545021822	1.16957309953157	1.25633059522115	1.10327375519584	1.05664503862347	1.14366593853887	0.995296806758175	1.10062299388365
JAK3	1.13498354297396	1.03667799473086	1.06743500459194	1.02829699787886	1.10471617971306	1.08829661855823	1.0698893720348	1.11476254875738	1.1136086386093
JAKMIP2	1.07179921659985	1.16556393691414	1.32721929418041	1.09331247294223	1.09349727275198	1.16415076432192	1.09820738231823	1.14235229368474	1.10954726510063
JAM2	1.06062591178084	1.14465246382516	1.25923246572445	1.13561559439636	1.1769481600081	1.12991963085965	1.08053977059022	1.23412305202992	1.12430408302957
JAM3	1.35935235248354	1.32638506637269	1.48618838220958	1.22610436334864	1.41536904074032	1.31790001143089	1.29860368447027	1.47109657254128	1.35300267241372
JARID2	4.08630334087016	3.36780552828507	3.33902420360473	4.43092886455339	4.66665672827156	3.92015367248415	3.87671459623958	3.12908998063554	4.06958490424694
JCHAIN	1.04697349924015	0.891140536960647	0.902742178121864	0.979374977953883	0.881330943715843	0.945330673241019	1.03853222698763	0.850997512515139	0.844253511527417
JMJD1C	2.60732866895583	1.53059104188168	1.86993477263	1.66258920565574	2.2906886182453	1.79185605147862	1.78706995649957	1.79341363597069	1.7497839822769
JMJD4	1.02202537771319	1.01917799066333	1.06881123307744	1.02587318834733	1.0236395618103	1.03448346735767	1.0743343271316	0.974559861007717	1.0249004926151
JMJD6	1.93093149867211	1.51593889871493	1.49627163398949	1.82677799659324	1.61558689031147	1.92214224511995	1.61134422536207	1.38505832427523	1.3516265091148
JOSD1	2.35840137572292	1.80285964793238	2.42698294066379	1.81914496577874	2.40077997043159	2.10845058487268	2.21569394258648	2.11681648049481	2.03036013149042
JPH2	0.887346654464063	0.842738477665875	0.858978711039205	0.909381080457387	0.888607478240083	0.869593865303115	0.884402898741682	0.829188353318123	0.91391741917849
JPH3	0.900329160983924	0.935292799278036	0.915948363118297	0.881032043523498	0.907427756282162	0.920021254169959	0.892599796149588	0.923692802868457	0.921985309623721
JRK	1.40196513531672	1.58355663267204	1.51402993479961	1.49791380870002	1.40465744405742	1.43284990269505	1.61943514733695	1.45586301911425	1.57661344086117
JRKL	1.17619672706302	1.14361181934199	1.21539214061574	1.2251494211661	1.05329797047034	1.0830938141306	1.31544133317483	1.12352545673151	1.23678360603187
JTB	4.75608710972549	5.1754209026571	4.90298999157224	4.81712931496908	5.23333673930814	5.09672958210116	4.97101763037712	5.85830785430163	4.75908505173963
JUN	3.57161165239495	4.45046801779536	4.31582352328837	3.72220657823848	3.90578199967017	4.6560560318084	3.42997216028708	5.53672355602883	5.13221004147725
JUNB	1.58378869396694	1.44298783876312	1.6251627147954	1.36911717648249	1.39566832563235	1.63175623033444	1.40263881561469	1.39398115284755	1.55244287318641
JUND	5.05805856002471	4.42959174658459	5.22687548680809	3.79171220304483	5.12041772731	5.06917269247867	5.25812268665546	7.30588060936304	5.80972566448341
JUP	1.1336066570544	1.03813151746163	1.30737977123909	1.01728821001147	1.1947591676785	1.12121867994845	1.15006920172951	1.22170107160161	1.27737549354464
KALRN	0.965876144717097	0.96106012870062	0.924852136075429	0.9308738509152	0.969413936925671	0.944492896372969	0.929787767784764	0.992432706668994	0.991749328050211
KANK1	2.32086326825865	1.9486098481392	2.20278710780153	2.13497716596813	1.77025344695405	1.91544713493467	2.12086740867108	1.72273677890336	2.22236376378893
KANK2	2.31533612223867	1.96599312655052	1.94430764903016	2.28777534614026	1.90555029446201	2.09031063231659	2.41804478555648	1.56538606558722	2.00891231155577
KANK3	0.991275790852117	1.05702102497096	1.05200389699166	1.03604270334581	1.01665456880069	1.04930843175772	1.025744239523	0.974572482682415	1.05818083039694
KANSL1L	1.11509818307854	1.0681764734947	1.21083927416349	1.1256547264697	1.05413109700456	1.13569654678415	1.18707073574877	1.13630241349199	1.23395454593971
KANSL2	2.40085924177617	2.04393138328038	2.37673781009677	2.36582723501615	2.81794548319038	2.53926789744174	2.25424350431836	2.25813025791834	2.39356118563099
KANSL3	0.990207978541797	0.951941318452837	1.00167175499544	1.03113550886432	1.03581772884489	0.999258402772552	1.01066079964786	1.00419487771422	1.03030207754369
KARS	6.48556748598345	7.0164509446253	6.1875274483478	6.62477664857459	7.33830193474048	7.38776433842966	6.94644170200998	7.87642587906075	5.98712338519401
KAT2A	1.3915775846898	1.19606312978632	1.20284861900872	1.22214835368603	1.43832635028761	1.34107736381161	1.27516441758009	1.23354258426747	1.15485344400057
KAT2B	2.2092326232942	2.14755215681969	1.79809774722761	3.85708472502428	1.50507656455045	1.83792368451769	3.04949188716298	1.51685300212093	2.15537814760224
KAT5	1.41688075473159	1.22256200036697	1.26649888476756	1.23299911803267	1.35822063145004	1.3747598203056	1.18961056069763	1.19809003032112	1.17673344698042
KAT6A	2.73309546350704	2.27963039600449	2.58517049304091	2.66022814751067	2.5998435553704	2.38590213322242	2.50543364041425	2.13308295089491	2.71992008006248
KAT6B	2.40853105274426	2.0241342086778	2.71848426529341	1.92241125345833	2.40120253399108	1.995117642539	2.2546631084433	2.46145104706877	2.26991330879364
KAT7	2.45965912591853	2.03126150814911	2.38979804354274	2.02574695689506	2.42916519648747	1.99876460502668	2.13117330362123	2.00793455466849	2.30833888824168
KAT8	1.92834454499812	1.62143683039356	1.75155088641702	1.79744497827011	1.90566973470357	2.0686029128466	1.87423536472284	1.92983279775757	1.73598734797269
KATNA1	2.09317422151689	1.82829667352709	2.04154007047854	2.16149168544565	1.82570839388508	1.97393230083765	2.09282889111273	1.69850544651468	1.96281936941398
KATNB1	1.83461034930777	1.65078802471689	1.79256475294456	1.43833734249818	1.94970745624637	1.7896641019166	1.82002648333288	1.88832261383295	1.57874459339349
KAZALD1	1.09544644832892	1.05035521323834	0.983038822968289	1.03212962023993	0.973047212818347	1.00587228361826	1.05956307210789	1.00244666241703	1.08386831926366
KAZN	1.76741363190592	1.64682798869885	1.87876586476343	1.4841963342299	1.74862732262241	1.76215321808044	1.71304778366676	1.82970992259496	1.90318218770693
KBTBD11	1.04126590563078	1.35680608844783	1.49409287516686	1.31254988032344	1.37665983031602	1.62028067930206	1.32478966819636	1.65602761173533	1.13183599162742
KBTBD2	2.93346298245015	2.46938793607386	2.61797828556445	2.32531038958034	2.86224548908093	2.05198087145955	2.3789566600104	2.17992361804815	2.27357113646033
KBTBD4	1.81910119364028	1.6699744832545	1.7919165995951	1.4493043657434	1.68751438596656	1.54251288195969	1.67295872285676	1.53578641467146	1.66882114546887
KCMF1	3.68742914202006	4.39898146076252	4.37318455077577	4.39971661940558	4.83344890224492	4.50063893540747	3.58681360615908	3.88666618642808	3.70227188754644
KCNA1	0.899558544507218	0.92902064649883	0.910219487893728	0.912258185935256	0.890476611565473	0.912176521465557	0.897330558387233	0.908334754674965	0.923887029008074
KCNA10	1.00397158108035	0.978833146825872	1.02482836675254	1.01931028491408	0.976390131558802	0.958256381347307	0.989355745452368	1.00025156550716	0.980428483565129
KCNA2	0.923398923468596	0.895217411353635	0.921893675582485	0.918747675609669	0.921853356479282	0.931082569055113	0.906593953553569	0.961900463226156	0.91526273658921
KCNA3	0.996682244133319	0.938849277001639	1.02799815442119	0.906450303621151	0.967631823990592	0.959852571817053	0.948763957737704	0.930982373890644	0.931628887662596
KCNA4	1.17469787403918	1.1223234704528	1.22444639214694	1.05504174088865	1.05206735575763	1.09474478621505	1.17204687569707	1.101859497794	1.18419755395725
KCNA5	1.00519841241563	0.947735258703917	0.964463448578717	0.932634270483513	0.959089025027138	0.956760426609799	0.963449547334034	0.990253923012001	1.03893610534727
KCNAB1	1.06579756835408	1.08971717827712	1.08665818430369	1.09491737724008	1.06457384726196	1.12909988947715	1.08118644014624	1.05045239228568	1.07534873267338
KCNAB2	1.73736675516638	1.66757969041244	1.80801757012193	1.57553066646802	1.69808013482256	1.79752176158365	1.86050396707661	1.88882128068863	1.63305308639291
KCNAB3	0.942303558279471	0.948506784270517	0.982490110746526	0.950635359677556	0.962226603311352	0.932079535515797	0.892297870648976	0.898855766059327	0.968678535339999
KCNB1	1.08835609311622	1.06155612962966	1.18277106066238	1.06859173546072	1.05989016648607	1.03282118462383	1.08145811369239	1.07596482068701	1.04943256279848
KCNB2	1.05278584808901	0.98958334183211	1.06060565722773	0.97744241150186	1.01336553631679	1.02737974543728	0.997239539210591	0.984498525163946	1.0551158167858
KCNC1	0.997868232395374	1.05940279909074	0.988763058100588	0.973851988004435	0.991309014221694	0.974338808552727	0.981110770488328	0.96538073665823	0.98863230646997
KCNC2	0.843917997943756	0.827151985563814	0.869061809519625	0.868877705862562	0.834772720787247	0.849173370751115	0.810592575643619	0.832936882818399	0.839913357750904
KCNC3	0.991060265665219	0.953965214404128	1.04180696208462	0.953893004037353	0.9776315051695	0.949612378804088	1.00076908207363	0.962069449630053	1.03326201356022
KCNC4	0.988925016205264	1.0088847532907	1.01664513772657	1.04088150170173	0.984707272948521	1.00725279506931	0.998669714169194	1.01639666259873	0.991502767497414
KCND1	1.11350670171663	1.04063627570886	1.21807904350679	1.06680174345772	1.10639890381272	1.04157233701774	1.08051384394928	1.07969004204927	1.10384273348979
KCND2	0.847415329636663	0.819832870572362	0.845285215791091	0.842339383318994	0.859189627138962	0.83783425382193	0.811290597455393	0.815156082107929	0.826355830393777
KCND3	1.01365195149995	1.01292127730797	0.983913176019269	0.977534881132913	0.992784686706519	0.981684017269903	0.982800965423952	0.997495495981492	0.967598752528239
KCNE1	0.861816602489479	0.868370784890989	0.852022643076213	0.909468638194319	0.828413818757522	0.882774467895877	0.838102473930842	0.817799932494268	0.887349718844081
KCNE2	1.14336957828003	1.07754984335827	1.12524626202842	1.1474088238186	1.10321824136371	1.0687022128169	1.14466815058187	1.08878256428714	1.11017536123459
KCNE4	0.873671214143393	0.97379548723843	0.898611459851424	0.939199056620302	0.946541029707395	0.934898768300356	0.9213709086998	0.866285632018042	0.948323608753831
KCNE5	0.982432698719875	0.867786937144378	0.913180462018351	0.883428456794246	0.903802638186625	0.959849735344131	0.917112459337544	0.930540420749701	0.960505764011274
KCNF1	1.11102793390965	1.01902036539903	1.08792524180597	1.02011689434279	1.05290256927237	1.0192575216812	1.04298138649105	1.11157979017443	1.04333757618512
KCNG1	1.12294375481047	1.06071919014996	1.10938744308034	1.04762325022655	1.02794559540497	1.00789264779017	1.04298273276612	1.09042373637337	1.0983318664986
KCNG2	1.09994884645584	1.06304453390972	1.00189789745314	1.07261662276672	1.01433551303278	0.982647200587936	1.07646897743266	1.0807022125945	1.11784193459212
KCNH1	0.899721220642975	0.958233898748869	0.891599161883163	0.926937094907648	0.888507831579657	0.88040992449393	0.878861358294702	0.877319608473361	0.961843173566529
KCNH2	3.40761129888871	3.37712999152914	2.70777435547041	3.53424838574061	3.2075190144868	3.18362973115044	3.63990309245283	2.74970375763039	3.07569530194553
